Actual_LTV,Predicted_LTV,Prediction_Error,LTV_Segment
3974.150000000001,3955.3931618621423,18.756838137858267,High LTV
3284.8,3277.4570890996342,7.3429109003659505,High LTV
1892.0,1793.9154896077057,98.0845103922943,Medium LTV
1944.0,2040.6229382806507,-96.62293828065071,Medium LTV
2606.5,2471.8918660219715,134.6081339780285,High LTV
3588.9,3634.337827726781,-45.43782772678105,High LTV
503.75,400.5970050674925,103.15299493250744,Low LTV
1429.2,1456.5891747139672,-27.38917471396712,Medium LTV
2937.6,2964.090727042365,-26.49072704236505,High LTV
419.65,408.8494275850915,10.800572414908515,Low LTV
172.35,187.76456676997185,-15.414566769971856,Low LTV
3376.3,3386.634005469709,-10.334005469709156,High LTV
1375.5,1406.045483890445,-30.545483890444984,Medium LTV
1490.4,1470.5471386787904,19.85286132120973,Medium LTV
611.2,596.2066042465527,14.993395753447317,Low LTV
2901.6000000000004,2902.997979890464,-1.39797989046383,High LTV
1722.0,1700.5414522109445,21.4585477890555,Medium LTV
1956.9,2060.499197222747,-103.5991972227473,Medium LTV
2472.5,2527.5423673544674,-55.04236735446739,High LTV
99.0,108.1646623988475,-9.164662398847495,Low LTV
1641.0,1644.5595871969708,-3.559587196970824,Medium LTV
3230.0,3243.311573365506,-13.311573365505865,High LTV
2460.65,2462.187070871234,-1.5370708712343912,High LTV
2672.2000000000003,2865.604494307324,-193.4044943073236,High LTV
3180.9,3187.0052199511133,-6.105219951113213,High LTV
2717.65,2625.9119094624198,91.73809053758076,High LTV
1120.05,1087.740431066814,32.30956893318603,Medium LTV
1267.5,1284.0535430360376,-16.55354303603758,Medium LTV
66.75,64.41599593699289,2.3340040630071144,Low LTV
1281.8000000000002,1286.439418822587,-4.6394188225867765,Medium LTV
1263.0,1275.4998018592576,-12.49980185925756,Medium LTV
2505.6,2525.8115984884253,-20.211598488425352,High LTV
3772.8,3816.58484665304,-43.78484665303995,High LTV
95.1,42.56074298972973,52.53925701027026,Low LTV
